
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 299 - lrate 0.000003, wchange 0.00003423, angledelta 121.9 deg
step 300 - lrate 0.000002, wchange 0.00003359, angledelta 113.3 deg
step 301 - lrate 0.000002, wchange 0.00003105, angledelta 116.0 deg
step 302 - lrate 0.000002, wchange 0.00002809, angledelta 122.1 deg
step 303 - lrate 0.000002, wchange 0.00003485, angledelta 116.3 deg
step 304 - lrate 0.000002, wchange 0.00003285, angledelta 120.6 deg
step 305 - lrate 0.000002, wchange 0.00002519, angledelta 110.1 deg
step 306 - lrate 0.000002, wchange 0.00002641, angledelta 113.3 deg
step 307 - lrate 0.000002, wchange 0.00002265, angledelta 113.8 deg
step 308 - lrate 0.000002, wchange 0.00002318, angledelta 114.4 deg
step 309 - lrate 0.000002, wchange 0.00002048, angledelta 114.3 deg
step 310 - lrate 0.000002, wchange 0.00001863, angledelta 116.4 deg
step 311 - lrate 0.000002, wchange 0.00002148, angledelta 118.4 deg
step 312 - lrate 0.000002, wchange 0.00001945, angledelta 109.5 deg
step 313 - lrate 0.000002, wchange 0.00001693, angledelta 124.4 deg
step 314 - lrate 0.000002, wchange 0.00001237, angledelta 112.6 deg
step 315 - lrate 0.000002, wchange 0.00001342, angledelta 103.1 deg
step 316 - lrate 0.000002, wchange 0.00001281, angledelta 114.7 deg
step 317 - lrate 0.000002, wchange 0.00001255, angledelta 108.2 deg
step 318 - lrate 0.000002, wchange 0.00001198, angledelta 114.2 deg
step 319 - lrate 0.000002, wchange 0.00000940, angledelta 112.9 deg
step 320 - lrate 0.000002, wchange 0.00000842, angledelta 110.2 deg
step 321 - lrate 0.000002, wchange 0.00000825, angledelta 108.9 deg
step 322 - lrate 0.000002, wchange 0.00000915, angledelta 102.0 deg
step 323 - lrate 0.000002, wchange 0.00000987, angledelta 115.5 deg
step 324 - lrate 0.000002, wchange 0.00000839, angledelta 103.7 deg
step 325 - lrate 0.000001, wchange 0.00000770, angledelta 109.9 deg
step 326 - lrate 0.000001, wchange 0.00000688, angledelta 109.4 deg
